"electric field:0","electric field:1","electric field:2","potential","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.539136,-2.71857,-39525.1,20002.6,1,1,0.506,0,2.4,-2.024
0.529154,-2.70462,-39525.2,20202.6,1,1,0.51106,0,2.4,-2.01894
0.519173,-2.69066,-39525.2,20402.6,1,1,0.51612,0,2.4,-2.01388
0.510068,-2.6819,-39525.3,20602.6,1,1,0.52118,0,2.4,-2.00882
0.505788,-2.68662,-39525.3,20802.6,1,1,0.52624,0,2.4,-2.00376
0.502256,-2.69335,-39525.3,21002.6,1,1,0.5313,0,2.4,-1.9987
0.498723,-2.70009,-39525.3,21202.6,1,1,0.53636,0,2.4,-1.99364
0.489441,-2.71844,-39525.3,21402.6,1,1,0.54142,0,2.4,-1.98858
0.47597,-2.74524,-39525.3,21602.6,1,1,0.54648,0,2.4,-1.98352
0.462499,-2.77205,-39525.3,21802.6,1,1,0.55154,0,2.4,-1.97846
0.449028,-2.79885,-39525.3,22002.6,1,1,0.5566,0,2.4,-1.9734
0.439536,-2.83973,-39525.3,22202.6,1,1,0.56166,0,2.4,-1.96834
0.438989,-2.91227,-39525.4,22402.6,1,1,0.56672,0,2.4,-1.96328
0.431034,-2.97638,-39525.4,22602.6,1,1,0.57178,0,2.4,-1.95822
0.387189,-2.99966,-39525.4,22802.6,1,1,0.57684,0,2.4,-1.95316
0.346486,-3.02421,-39525.3,23002.6,1,1,0.5819,0,2.4,-1.9481
0.334696,-3.06065,-39525.3,23202.5,1,1,0.58696,0,2.4,-1.94304
0.370689,-3.11764,-39525.3,23402.5,1,1,0.59202,0,2.4,-1.93798
0.408929,-3.17544,-39525.3,23602.5,1,1,0.59708,0,2.4,-1.93292
0.46097,-3.23827,-39525.3,23802.5,1,1,0.60214,0,2.4,-1.92786
0.513012,-3.3011,-39525.3,24002.5,1,1,0.6072,0,2.4,-1.9228
0.565053,-3.36393,-39525.3,24202.5,1,1,0.61226,0,2.4,-1.91774
0.617095,-3.42675,-39525.3,24402.5,1,1,0.61732,0,2.4,-1.91268
0.669137,-3.48958,-39525.3,24602.5,1,1,0.62238,0,2.4,-1.90762
0.721178,-3.55241,-39525.3,24802.5,1,1,0.62744,0,2.4,-1.90256
0.59137,-3.6022,-39525.2,25002.6,1,1,0.6325,0,2.4,-1.8975
0.505966,-3.68194,-39525.1,25202.6,1,1,0.63756,0,2.4,-1.89244
0.503029,-3.8131,-39525,25402.6,1,1,0.64262,0,2.4,-1.88738
0.513992,-3.92312,-39524.9,25602.5,1,1,0.64768,0,2.4,-1.88232
0.532256,-4.02203,-39524.8,25802.5,1,1,0.65274,0,2.4,-1.87726
0.501897,-4.09643,-39524.8,26002.5,1,1,0.6578,0,2.4,-1.8722
0.501419,-4.08972,-39524.8,26202.5,1,1,0.66286,0,2.4,-1.86714
0.500942,-4.083,-39524.7,26402.5,1,1,0.66792,0,2.4,-1.86208
0.500464,-4.07628,-39524.7,26602.5,1,1,0.67298,0,2.4,-1.85702
0.499987,-4.06956,-39524.6,26802.5,1,1,0.67804,0,2.4,-1.85196
0.499509,-4.06284,-39524.6,27002.5,1,1,0.6831,0,2.4,-1.8469
0.499032,-4.05612,-39524.5,27202.5,1,1,0.68816,0,2.4,-1.84184
0.498554,-4.0494,-39524.5,27402.5,1,1,0.69322,0,2.4,-1.83678
0.499081,-4.0379,-39524.5,27602.5,1,1,0.69828,0,2.4,-1.83172
0.526479,-3.89829,-39524.4,27802.5,1,1,0.70334,0,2.4,-1.82666
0.553879,-3.75867,-39524.4,28002.5,1,1,0.7084,0,2.4,-1.8216
0.581277,-3.61906,-39524.4,28202.5,1,1,0.71346,0,2.4,-1.81654
0.608676,-3.47944,-39524.4,28402.5,1,1,0.71852,0,2.4,-1.81148
0.639054,-3.34234,-39524.4,28602.5,1,1,0.72358,0,2.4,-1.80642
0.691544,-3.22394,-39524.3,28802.5,1,1,0.72864,0,2.4,-1.80136
0.744035,-3.10554,-39524.3,29002.4,1,1,0.7337,0,2.4,-1.7963
0.796526,-2.98714,-39524.3,29202.4,1,1,0.73876,0,2.4,-1.79124
0.841679,-2.90322,-39524.3,29402.4,1,1,0.74382,0,2.4,-1.78618
0.882523,-2.83954,-39524.3,29602.4,1,1,0.74888,0,2.4,-1.78112
0.919946,-2.77801,-39524.3,29802.4,1,1,0.75394,0,2.4,-1.77606
0.938962,-2.72797,-39524.3,30002.4,1,1,0.759,0,2.4,-1.771
0.957978,-2.67793,-39524.3,30202.4,1,1,0.76406,0,2.4,-1.76594
0.976994,-2.6279,-39524.2,30402.4,1,1,0.76912,0,2.4,-1.76088
0.99601,-2.57786,-39524.2,30602.4,1,1,0.77418,0,2.4,-1.75582
1.01503,-2.52782,-39524.2,30802.4,1,1,0.77924,0,2.4,-1.75076
1.03404,-2.47779,-39524.2,31002.4,1,1,0.7843,0,2.4,-1.7457
1.05079,-2.43006,-39524.1,31202.4,1,1,0.78936,0,2.4,-1.74064
